grand_prix,session_type,driver_name,timestamp,message_text
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:16:33.517000Z,"OK, man. Messenger say you've understood."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:17:01.976000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:17:13.986000Z,Stop. Losing low.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:17:28.536000Z,"Understood, mate. Understood. Working on it."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:17:59.938000Z,"OK, again, tyre management looking very good."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:18:02.498000Z,Just keep going on it.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:18:28.226000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:19:23.842000Z,"Ok, Hamilton, first car to box."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:19:25.250000Z,Box has just left the pitlane.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:19:26.530000Z,Still pulling away from Sainz.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:19:46.200000Z,Slippery surface turn 10. Possible debris. Stay on line.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:20:20.376000Z,"Tyres all stable. Stick with it, please."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:20:38.465000Z,Close with Verstappen. Pit exit.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:20:51.905000Z,Hopefully close to a good start. It takes it.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:21:11.937000Z,I'm still on plan A.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:21:45.025000Z,And I may now go clear.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:21:46.177000Z,Now go clear at turn 10.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:22:16.599000Z,"Hulkenberg next car to box, he'll come behind us."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:22:19.969000Z,"Good job so far, Tyres. I think they should look good."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:23:12.407000Z,"Diff exit 1, please. Diff exit 1."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:23:22.369000Z,10-3-1. Apologies.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:23:31.393000Z,"Box, box, box, box."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:24:03.692000Z,Close to Alonso pit exit.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:24:44.737000Z,"Franco, last lap 23.7."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:24:59.287000Z,Almost everyone boxed onto the hard tyre so far.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:25:31.308000Z,"Good job with tyres so far on that first lap, P-Bal."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:26:21.847000Z,"OK, mate. If this gap closes..."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:26:22.764000Z,"If this gap closes to Franco, we will consider switching cars."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:26:52.631000Z,I think he's good and stable.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:26:54.167000Z,"Stable. Franco's last lap, 24."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:27:46.412000Z,No driven losses to cars around current.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:28:14.337000Z,Camel group in front being held up by...
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:28:15.809000Z,Being held up by Bearman at the moment.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:28:17.089000Z,Turn at the moment. Speed going. Keep your offset.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:28:17.729000Z,Speed going. Keep it up so far.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:29:08.673000Z,R&D is all good. We are on plan B.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:29:25.996000Z,"We will switch cars into turn 1, please."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:29:56.460000Z,We'll switch cars into turn 4 now.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:30:18.071000Z,"Keep them on it. Head down, please. Switching to 10."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:31:00.375000Z,"Cars in front, Hulkenberg and Lawson, same tyres as you."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:31:04.449000Z,Up in 24.0.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:31:23.393000Z,The tyres are stable now.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:32:27.031000Z,So the cars in front are catching nicely.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:32:29.271000Z,Bell up times 24.1.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:33:04.172000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:33:08.055000Z,I have understeer at turn 80 and oversteer at turn 90.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:33:20.279000Z,Tyres looking good and stable.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:33:51.063000Z,Still no driven losses. Almost within overtake now.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:35:18.103000Z,Exit 7. Out lap.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:36:08.023000Z,You can use the press of...
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:36:08.919000Z,You can use the press and hold if you like.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:36:26.113000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:36:36.609000Z,And we half overtake. Good job.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:36:40.705000Z,Tyres still stable.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:38:05.655000Z,"OK, mate. Nice job."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:38:06.807000Z,Nice job. Stable still.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:38:52.161000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:39:12.961000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:39:29.815000Z,Damn it. Nice job. Keep that pressure up.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:39:48.396000Z,Tyre entry stable. Happy to use them a bit more if you want.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:40:45.144000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:40:53.464000Z,Tony Lawson in clean air. Is that turn 7 exit?
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:42:20.696000Z,Turn 12 at 5 o'clock.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:42:57.112000Z,"And how's the balance, Lisa?"
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:43:13.112000Z,"Dirty air on track, sir."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:43:40.866000Z,HPP 4.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:43:41.976000Z,"HPP4, position 6."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:43:43.746000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:43:44.685000Z,"P4, position 6, one click."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:44:04.632000Z,Fire entry is all good. Stable still.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:45:05.688000Z,"Lando Norris, Hulkenberg."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:45:07.330000Z,Understood.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:45:28.984000Z,Gap to Lawson 1.6. Let's see if we can close up.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:46:01.901000Z,Keep focusing on that turn 7 exit.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:46:30.338000Z,"HPT, eight."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:46:31.021000Z,HPP 8 in position.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:46:32.898000Z,"3, please. 8, to position."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:46:33.496000Z,Eight to position three.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:48:00.194000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:48:17.602000Z,"OK, for now, let's keep closing up to Lawson."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:48:52.098000Z,Franco 1.1 behind the current.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:49:09.656000Z,"Nice bit of hatch-off. It's exit, you boost."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:49:23.778000Z,I have overtake. Close with Hadjar.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:50:48.642000Z,Consistency. Diff. Exit. Eight.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:50:50.200000Z,We're just outside overtake to Lawson now.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:52:14.424000Z,I think it's faster. Franco's boxed.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:52:33.752000Z,Brace lead is seven seconds behind.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:53:07.373000Z,Tyres are all still stable. Good job.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:53:37.794000Z,"Coming. 3-0, let's take advantage of it."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:53:39.714000Z,"Antonelli, the race leader, six seconds behind."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:53:58.445000Z,No concern for tyre usage. Head down and push.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:54:32.344000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:55:01.784000Z,Sally behind us.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:55:03.960000Z,"Take care, Pep."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:55:56.504000Z,Tyres still stable.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:56:26.008000Z,"Hamilton, the current rate leader, is..."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:56:28.482000Z,Leader is four seconds.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:56:31.021000Z,"On ten lap, all mediums."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:57:16.077000Z,I have no grip.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:57:17.698000Z,I'd say we'd be on about 200.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:57:22.178000Z,"Okay, blue flag up on 7. Understood."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:57:53.112000Z,"Okay, so big..."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:57:53.880000Z,"OK, so big 15-second gap."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:57:55.117000Z,15 second gap to Russell now behind.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:57:57.528000Z,Just keep ahead of that one.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:58:51.842000Z,"Windows are open, safety car windows open."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:05.154000Z,Stay out and less safety car.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:06.776000Z,"Safety car, or BSC."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:16.546000Z,VSC. VSC.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:18.168000Z,"Alright, go. Go to plan B. Alright."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:21.282000Z,Yeah. Unlucky stymie.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:22.946000Z,"That's all right, mate, so let's just get just positive."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:24.610000Z,Let's just get just positive on that delta.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:28.216000Z,We've got double yellows at turn 90.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:33.336000Z,"Go recharge on, please mate, recharge on."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:41.058000Z,"So, yeah, if we box..."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:44.002000Z,"Two, another hard, I'm thinking no-clap adjust. Are you happy with that?"
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:48.674000Z,"Understood, mate. OK."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:52.770000Z,"OK mate, so stay just positive."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:55.522000Z,Good job so far. So there are 20.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T13:59:58.850000Z,Six laps remaining.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:00:00.258000Z,"Remaining, including this one."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:00:05.080000Z,What's the gap behind us?
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:00:06.274000Z,"So, behind us..."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:00:12.973000Z,And Norris all quite close together.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:00:13.826000Z,"Push together. Oh, the guys will be fighting it."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:00:17.240000Z,So...
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:00:20.973000Z,It's about 15 seconds behind.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:00:31.960000Z,"Clear. So box, box."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:00:46.189000Z,"Okay, mate. So, boxing now."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:00:48.386000Z,BSC stays out. We'll be close with Russell and Antonelli. Pit exit. Fox Fox.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:01:09.912000Z,"Hard tyre, no adjust. We'll be close with Russ Antonelli pitted."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:01:32.482000Z,ESC ending recharge off.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:01:36.664000Z,"Franco, 0.8 behind."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:01:44.664000Z,Clear. Reset brake files. Good to go.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:01:53.496000Z,Clear of blue flags behind.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:02:10.712000Z,"Cars behind Franco, then Lawson."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:02:25.048000Z,You are designed for it.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:02:46.978000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:02:53.848000Z,Twenty-four laps to go.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:02:55.554000Z,"Good to go. Head down, mate. Good job."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:03:15.010000Z,Gap behind two seconds now.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:03:41.314000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:04:16.216000Z,"Okay, mate. Tyres on the cars behind. Six laps older than ours, both on the hard."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:04:36.824000Z,I think these tyres are good for the end. It'll be a rear limitation event.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:05:37.368000Z,"Okay, so Paros in front, we'll get a blue flag for you."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:05:39.437000Z,Blue flag for you. Franco and Lawson.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:05:40.696000Z,"I'm lost. Going to the end, there's three..."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:05:42.402000Z,3.3 behind though.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:06:32.898000Z,We've got two strikes now.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:06:59.800000Z,20.1 to go.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:07:01.506000Z,Gap behind 4.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:07:02.488000Z,Gap behind four seconds.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:07:47.458000Z,B-Bal offset plus one hundred.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:07:52.024000Z,Pre-management turn 30.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:08:24.152000Z,"Manual attack. Yeah, also a little bit on the map."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:08:43.138000Z,"So the next blue flag Verstappen, they're about 12 seconds behind."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:09:16.504000Z,Turn three looked good as well. Thank you.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:09:45.197000Z,Driven losses to Franco or Lawson behind.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:09:47.480000Z,"Behind. Franco's four behind. Lawson, another four behind him."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:10:38.040000Z,"Lawson, the quicker of the two behind. Last lap 22.7."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:11:06.541000Z,"HPP 8, position 2, please."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:11:09.506000Z,"HPP 8, position 2."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:11:29.240000Z,"That tyre management, all good."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:12:30.552000Z,"Okay, so Franco has a blue flag for..."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:12:34.968000Z,There's Leclerc up to there.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:13:25.272000Z,"P5 behind now. Update on tyres and status, please."
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:13:55.224000Z,Get the tyres and status when you can.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:13:58.253000Z,Oh.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:14:03.672000Z,I haven't got the slightest of grip.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:14:11.032000Z,Stay tuned.
2026 Barcelona-Catalunya Grand Prix,Race,Pierre Gasly,2026-06-14T14:14:15.128000Z,"All looks good to us. Verstappen, the car behind now, four seconds."
